,mean,sd,2.50%,97.50%,n_eff,Rhat4,,,
"Rho[6,6]",1,1.27E-16,1,1,2947.084914,0.999984127,,,
"Rho[6,7]",-0.001775505,0.229692448,-0.446257793,0.438811963,4300.105423,1.001024301,,,
"Rho[6,8]",0.096794273,0.220065302,-0.345098197,0.506820355,2483.288522,1.001562498,,,
"Rho[6,9]",-0.059986259,0.225217053,-0.488961646,0.385928787,3551.658049,1.000462289,,,
"Rho[7,1]",-0.00652103,0.221654871,-0.435654575,0.423294204,1797.119439,1.000464322,,,
"Rho[7,10]",0.028457841,0.228981146,-0.415472866,0.470832824,3772.689977,1.002979333,,,
"Rho[7,11]",-0.012538686,0.231508311,-0.460240896,0.431619393,2835.448671,1.000857582,,,
"Rho[7,12]",-0.005032665,0.227351991,-0.445528395,0.437330043,4167.423678,1.000311284,,,
"Rho[7,13]",-0.058603652,0.235190314,-0.505547382,0.401874336,2359.636454,1.000354196,,,
"Rho[7,14]",-0.010576693,0.229364896,-0.454079981,0.43311418,3168.926169,1.000601989,,,
"Rho[7,15]",-0.006479206,0.227870616,-0.442738337,0.436295932,4007.555888,1.000277473,,,
"Rho[7,16]",0.000309941,0.228390919,-0.448708237,0.439458883,4056.422702,1.000305258,,,
"Rho[7,2]",-0.03872918,0.229276134,-0.471030893,0.412359039,3355.500735,1.001303002,,,
"Rho[7,3]",0.006721617,0.226536188,-0.431887059,0.447708495,4363.321742,1.000625592,,,
"Rho[7,4]",0.000936922,0.230003642,-0.446057847,0.44144396,3496.027709,1.000854179,,,
"Rho[7,5]",0.003070544,0.229880098,-0.448606562,0.446929985,2820.382432,1.001301218,,,
"Rho[7,6]",-0.001775505,0.229692448,-0.446257793,0.438811963,4300.105423,1.001024301,,,
"Rho[7,7]",1,1.27E-16,1,1,718.9213025,0.999984127,,,
"Rho[7,8]",0.027872156,0.227780879,-0.420034822,0.462003231,3145.348498,1.000784052,,,
"Rho[7,9]",-0.017972732,0.228444323,-0.457495508,0.426045607,3144.237551,1.001252329,,,
"Rho[8,1]",-0.076727556,0.178939477,-0.412887435,0.283241256,2401.82684,1.003531999,,,
"Rho[8,10]",-0.044591801,0.222651316,-0.465564702,0.391972358,3168.531172,1.000688728,,,
"Rho[8,11]",0.112662216,0.218099946,-0.32735465,0.51621077,2286.967275,1.001261618,,,
"Rho[8,12]",0.001534404,0.228747826,-0.43617443,0.445142928,3006.244483,1.000742618,,,
"Rho[8,13]",0.003604761,0.224777209,-0.430327701,0.441695077,3462.374371,1.001128531,,,
"Rho[8,14]",-0.082384039,0.230502707,-0.515187641,0.377867314,2338.695056,1.000145573,,,
"Rho[8,15]",-0.031087977,0.229403737,-0.473676452,0.410569986,2942.456294,1.001475655,,,
"Rho[8,16]",-0.011140719,0.22811649,-0.450196523,0.4301018,3727.94678,1.000743093,,,
"Rho[8,2]",-0.246176094,0.207904559,-0.62064217,0.183518392,2278.318679,1.001087513,,,
"Rho[8,3]",0.053598139,0.22865868,-0.395333589,0.488916474,3139.108265,1.000486454,,,
"Rho[8,4]",-0.126495872,0.2151415,-0.530907251,0.306121121,1875.18416,1.001356172,,,
"Rho[8,5]",-0.006310177,0.194559261,-0.378426318,0.380463435,2688.481134,1.002297771,,,
"Rho[8,6]",0.096794273,0.220065302,-0.345098197,0.506820355,2483.288522,1.001562498,,,
"Rho[8,7]",0.027872156,0.227780879,-0.420034822,0.462003231,3145.348498,1.000784052,,,
"Rho[8,8]",1,1.40E-16,1,1,7857.556271,0.999984127,,,
"Rho[8,9]",0.013722739,0.22087965,-0.422793221,0.436205245,3568.171782,1.000987494,,,
"Rho[9,1]",-0.1936,0.215467921,-0.578575521,0.255191598,1705.303563,1.003943154,,,
"Rho[9,10]",-0.044542018,0.224184849,-0.47457651,0.39277415,3435.764114,1.001621304,,,
"Rho[9,11]",-0.009440256,0.222863714,-0.440540427,0.422381521,3101.507266,1.002131111,,,
"Rho[9,12]",0.007695535,0.227865662,-0.433024163,0.44920787,3830.827247,1.001735922,,,
"Rho[9,13]",-0.007014327,0.226381554,-0.450127043,0.429267943,4188.269607,1.000951803,,,
"Rho[9,14]",0.009328471,0.223533357,-0.421666494,0.444320395,3203.39904,1.003081062,,,
"Rho[9,15]",-0.033414849,0.230357328,-0.470814614,0.416771911,3731.783801,1.000613532,,,
"Rho[9,16]",0.016057444,0.228182994,-0.42818797,0.456067414,3199.606811,1.000595331,,,
"Rho[9,2]",0.015772153,0.220782302,-0.409349872,0.444718221,2675.292176,1.000111194,,,
"Rho[9,3]",-0.063099678,0.231337701,-0.501183298,0.39088099,2518.230908,1.001122279,,,
"Rho[9,4]",0.029373793,0.222593865,-0.40799116,0.458251112,2901.721469,1.00158732,,,
"Rho[9,5]",-0.012263526,0.221765378,-0.439608437,0.416763061,3406.193659,1.001995944,,,
"Rho[9,6]",-0.059986259,0.225217053,-0.488961646,0.385928787,3551.658049,1.000462289,,,
"Rho[9,7]",-0.017972732,0.228444323,-0.457495508,0.426045607,3144.237551,1.001252329,,,
"Rho[9,8]",0.013722739,0.22087965,-0.422793221,0.436205245,3568.171782,1.000987494,,,
"Rho[9,9]",1,1.35E-16,1,1,532.0542698,0.999984127,,,
sigma,0.459920484,0.007736776,0.445026234,0.475305244,4909.541386,1.000449569,,,
sigma_plot,0.117982536,0.031689249,0.054725889,0.180283675,1708.203677,1.001417764,,,
sigma_sp[1],0.591123862,0.068102966,0.471413133,0.737588572,4836.488424,1.000550873,,,
sigma_sp[10],0.0307547,0.017368911,0.002577729,0.067962731,456.8597467,1.015883833,,,
sigma_sp[11],0.141467232,0.055371633,0.050664548,0.262348333,515.1896826,1.004621205,,,
sigma_sp[12],0.042588157,0.032660261,0.001675896,0.121890249,206.5556637,1.021101249,,,
sigma_sp[13],0.046191321,0.042435873,0.001323432,0.157356098,111.5707029,1.021632309,,,
sigma_sp[14],0.03021334,0.018438819,0.001996096,0.070999218,365.7493612,1.011476821,,,
sigma_sp[15],0.018054401,0.013812055,0.000987179,0.051952826,192.5231136,1.024834708,,,
sigma_sp[16],0.027553083,0.021337872,0.001335325,0.079860453,237.8340637,1.011266299,,,
sigma_sp[2],0.129334808,0.039824806,0.055251475,0.211062216,712.3714116,1.004624554,,,
sigma_sp[3],0.026810714,0.018648336,0.00106973,0.068921782,310.0139294,1.006344825,,,
sigma_sp[4],0.079281388,0.03695835,0.008226602,0.154087256,235.1993195,1.018390985,,,
sigma_sp[5],0.109791785,0.033470272,0.04463332,0.178374437,687.7725433,1.003093937,,,
sigma_sp[6],0.03599451,0.022720719,0.002233097,0.086342428,419.0684084,1.016060026,,,
sigma_sp[7],0.024180466,0.02145037,0.001273366,0.083936158,166.7476368,1.01245922,,,
sigma_sp[8],0.046671009,0.016039083,0.015319642,0.079688129,552.7954312,1.011189704,,,
sigma_sp[9],0.02293572,0.013756329,0.001466868,0.053049625,253.5427521,1.012111988,,,
sigma_station,0.185697424,0.030704082,0.124208027,0.245576547,3761.289023,1.000729444,,,
z,0.361794659,1.110086878,-1.777202399,2.366523772,8.627756766,1.367641735,,,
z2,0.099127133,0.998234098,-1.748603249,2.163756314,153.0770104,1.014048581,,,
